age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
50;admin.;married;basic.9y;no;yes;no;telephone;may;thu;67;1;999;0;nonexistent;-1.8;93.33539391597212;-40.1798587854594;2.6948569300463037;5191;no
48;unknown;single;university.degree;no;no;no;cellular;may;tue;29;4;999;0;nonexistent;1.1;93.69348365965463;-38.866017387096065;4.209797552778674;5176;no
45;services;single;high.school;no;no;no;cellular;nov;fri;746;2;999;0;success;-1.8;93.2752921886841;-41.021265398965056;0.6;4963;yes
61;admin.;single;basic.9y;no;no;no;cellular;aug;mon;195;1;999;0;nonexistent;-0.1;93.20387095614508;-37.30534433190157;3.3172761712173933;5195;no
40;admin.;single;basic.9y;no;no;no;cellular;may;fri;229;1;999;0;failure;-1.7;92.36580377593884;-44.688887012551525;1.7755827526776196;5191;no
50;unknown;married;university.degree;no;yes;no;cellular;jul;wed;81;1;999;0;nonexistent;-0.1;93.94298006193873;-34.47031599972346;2.4780353223463916;5176;no
66;technician;married;basic.4y;no;yes;yes;cellular;jul;thu;16;2;999;0;nonexistent;1.1;92.97181880071183;-45.57669096524795;4.000885344275816;5099;yes
34;technician;divorced;basic.6y;no;yes;no;telephone;may;fri;146;3;999;0;nonexistent;1.1;93.80733304465669;-37.96258100944176;4.78063141186591;4963;no
56;admin.;married;professional.course;no;yes;no;cellular;may;tue;99;3;999;0;success;-1.7;94.09670560233855;-39.3200306241792;4.085153993054794;5099;no
45;entrepreneur;single;basic.9y;no;yes;no;telephone;may;mon;30;1;999;0;failure;1.1;93.1035613331077;-30.61501695166112;1.9783588911941905;5176;no
57;admin.;single;basic.9y;unknown;no;no;telephone;oct;mon;44;4;999;0;nonexistent;-1.8;94.30298308353603;-43.54085633619968;3.8038738815296598;5099;no
41;management;single;professional.course;no;yes;no;cellular;may;fri;53;4;10;1;nonexistent;1.1;93.55010703413453;-48.01818249779461;2.6109234035911006;5228;no
48;admin.;married;basic.4y;no;no;no;cellular;may;mon;62;5;16;1;nonexistent;-1.8;93.6985936347064;-50.68348892827796;4.810562895420525;5195;no
26;retired;married;university.degree;no;yes;no;telephone;apr;wed;2129;4;999;0;nonexistent;-0.1;93.29911374100183;-40.09098185576829;3.3946959417609657;5228;no
28;admin.;married;university.degree;no;yes;no;cellular;apr;fri;205;3;999;0;nonexistent;1.4;93.22723207804589;-34.989228277213115;5.1;5228;no
46;student;married;university.degree;no;no;no;cellular;jun;fri;69;3;999;0;success;-1.7;92.61407713422321;-35.454797721675675;3.0418133821935003;5099;yes
46;admin.;married;university.degree;no;yes;no;cellular;may;thu;110;3;0;1;failure;-0.1;94.46843016747977;-37.29846588051333;1.1371279316625476;5099;yes
32;technician;single;high.school;unknown;no;no;cellular;jul;tue;119;2;999;0;nonexistent;-0.1;92.41455521547945;-37.46984191082249;2.7527751738538555;5195;no
47;entrepreneur;married;high.school;no;yes;no;telephone;aug;thu;25;4;999;0;nonexistent;-0.1;92.72604804121202;-38.78633565006903;4.785186416958879;5195;no
44;blue-collar;married;university.degree;no;no;no;cellular;aug;tue;61;2;999;0;nonexistent;-1.7;93.41921031436901;-30.3939425838008;4.99084458600945;5099;no
45;technician;divorced;university.degree;no;no;no;cellular;jun;tue;195;1;999;0;nonexistent;1.1;93.43833412063192;-39.10230761612183;5.1;5176;no
50;unemployed;married;university.degree;unknown;no;no;cellular;aug;thu;141;4;10;1;nonexistent;-1.7;92.67689598945203;-35.94211198472918;0.870282723576077;5176;yes
26;admin.;married;professional.course;no;yes;no;telephone;jun;tue;136;4;999;0;nonexistent;-1.8;93.26391705934974;-41.04578346151595;3.6378250903304568;5195;no
48;technician;married;basic.9y;no;no;no;cellular;sep;wed;206;1;999;0;nonexistent;-1.8;93.17282853611822;-42.810441938781466;4.661207962204864;5099;no
45;blue-collar;married;professional.course;no;yes;no;telephone;may;thu;182;1;999;0;nonexistent;1.1;93.34107746089435;-42.70685585079766;4.318753583075288;4963;no
32;technician;married;high.school;unknown;yes;no;cellular;may;tue;383;2;999;0;nonexistent;-0.1;93.966029919237;-33.5112577322315;4.434687714051068;5195;no
28;blue-collar;married;university.degree;unknown;no;no;cellular;may;mon;157;1;999;0;nonexistent;1.1;94.21402849296935;-40.615806720623034;3.9117707153525343;5195;no
35;admin.;single;basic.6y;unknown;yes;no;telephone;may;thu;115;4;999;0;nonexistent;-0.1;94.32974631667224;-34.3539156742379;1.5694788152443175;5017;yes
36;blue-collar;divorced;basic.4y;no;yes;no;cellular;may;fri;51;6;999;0;nonexistent;-1.7;93.78239806539735;-46.27199567663884;5.1;5017;no
35;admin.;single;basic.6y;unknown;no;no;cellular;may;fri;204;1;999;0;nonexistent;-0.1;92.75774442867954;-44.775838213111896;4.283183939207271;5195;no
41;admin.;divorced;university.degree;no;no;no;telephone;nov;mon;99;3;999;0;nonexistent;1.4;93.74889329009716;-40.88247722945129;4.562736996404202;5195;no
51;admin.;single;professional.course;unknown;yes;no;telephone;may;fri;87;1;999;0;nonexistent;-0.1;93.72226770117318;-47.90201452198222;4.244994996498254;5176;no
43;blue-collar;single;basic.9y;no;yes;no;cellular;oct;mon;416;3;999;0;nonexistent;-1.7;93.70176536823521;-37.12245577696276;5.1;5228;no
29;blue-collar;married;university.degree;no;no;yes;cellular;nov;mon;978;5;999;0;nonexistent;1.4;93.91525154297516;-39.327849104766635;4.863293027405449;5195;no
43;self-employed;single;basic.4y;unknown;yes;no;cellular;may;tue;62;4;999;0;nonexistent;-1.8;93.14519225461189;-43.42077039583598;2.631376538152262;5195;no
36;technician;divorced;university.degree;no;no;no;telephone;jun;wed;156;2;10;1;nonexistent;1.1;92.85452149676344;-37.25230054670636;0.6;5099;no
36;self-employed;married;university.degree;no;yes;no;telephone;may;mon;25;3;999;0;nonexistent;-1.7;92.90652146097977;-47.472678995574796;3.3925625655952905;5228;no
34;admin.;single;university.degree;no;yes;no;cellular;jul;mon;615;2;999;0;nonexistent;1.1;93.15781125089067;-41.782471684452936;5.1;5195;no
42;blue-collar;married;basic.9y;no;no;no;telephone;jul;thu;300;3;999;0;nonexistent;-0.1;93.33710955536625;-37.02251498946862;4.708249426865655;5191;no
40;blue-collar;single;high.school;no;yes;no;cellular;may;tue;20;1;999;0;nonexistent;-1.7;93.6557639233889;-44.83856110134157;1.5507573829322696;5195;no
33;admin.;single;basic.6y;no;no;yes;telephone;apr;mon;23;2;999;0;nonexistent;-1.7;93.18019535318541;-44.21676566302306;3.659558367500128;5099;no
43;housemaid;single;basic.4y;no;no;no;cellular;sep;wed;76;4;999;0;failure;-1.8;94.18950067146132;-41.00502414869838;0.8909381212310971;5191;no
38;blue-collar;single;high.school;no;no;no;telephone;may;wed;76;3;999;0;nonexistent;-0.1;93.51460192268115;-28.201696635631286;0.6;4963;no
36;management;married;high.school;no;yes;yes;telephone;may;thu;6;2;3;1;nonexistent;-0.1;93.18258713348531;-37.42817729024118;1.3125924342391104;5195;no
41;blue-collar;married;high.school;no;yes;no;cellular;may;tue;140;1;2;2;nonexistent;-0.1;94.07523987394154;-37.95486325734143;3.8595541130802244;5191;no
38;blue-collar;divorced;university.degree;no;no;no;cellular;may;thu;88;1;999;0;nonexistent;1.4;93.29618510673961;-43.47561770265199;1.0914146543868692;5228;no
35;entrepreneur;married;basic.9y;no;yes;no;telephone;jun;fri;19;5;999;0;nonexistent;-1.8;93.16327416248103;-38.92133097617983;4.288732078106707;5176;no
50;blue-collar;married;basic.4y;no;no;no;telephone;aug;tue;1158;1;19;1;nonexistent;1.4;94.19617728029627;-43.544816419741736;3.450991702049259;5195;no
50;admin.;divorced;university.degree;no;yes;yes;cellular;aug;thu;443;4;2;3;nonexistent;-1.8;93.60700099675597;-35.53564058919491;0.6;5191;no
34;technician;married;university.degree;no;yes;no;cellular;may;tue;813;5;999;0;nonexistent;-1.8;94.57153658863638;-37.90211339646083;4.529572035634509;5076;no
43;admin.;divorced;university.degree;no;yes;no;cellular;jul;mon;311;2;999;0;nonexistent;-1.8;92.88301679745499;-38.67914053750051;0.793970352682274;5099;yes
36;blue-collar;married;professional.course;no;unknown;no;cellular;nov;fri;43;1;999;0;nonexistent;-1.7;92.77429215851897;-36.99832287072881;4.642681368673769;5228;no
37;blue-collar;divorced;high.school;no;no;no;telephone;may;tue;287;2;999;0;success;1.1;93.63633566913182;-33.917200256726574;2.7425049628314846;5076;yes
34;self-employed;single;professional.course;no;no;no;cellular;aug;tue;367;4;999;0;nonexistent;1.4;94.46128668488433;-35.85840716577024;5.1;4963;no
29;entrepreneur;married;university.degree;no;no;no;telephone;may;fri;260;4;999;0;nonexistent;-1.8;93.14243687010487;-30.697058040446517;3.5792764911071626;5195;no
40;housemaid;married;university.degree;no;yes;no;cellular;jul;mon;531;1;999;0;nonexistent;1.4;93.56231626324626;-37.81826242482598;4.704188958980306;5099;no
38;technician;single;basic.9y;unknown;yes;no;telephone;nov;wed;227;6;0;1;nonexistent;-1.8;93.22245188955526;-38.879746859803056;4.799359053222949;5099;no
36;technician;single;university.degree;no;yes;no;cellular;jul;fri;383;2;999;0;nonexistent;1.4;93.29566229801337;-37.660055309277205;3.9502956699796448;5099;no
52;technician;married;basic.9y;yes;yes;no;cellular;jun;fri;183;3;999;0;nonexistent;-1.7;93.75600037425804;-35.70353980671894;4.297490546855415;5176;no
43;management;married;high.school;no;no;no;cellular;may;thu;88;2;999;0;success;1.4;93.02574363960653;-43.97284599775809;3.970753154643141;5195;no
43;housemaid;married;basic.4y;no;no;no;telephone;jul;mon;99;4;999;0;nonexistent;-1.8;92.68337592464692;-40.40061066932007;5.1;5176;no
56;admin.;married;university.degree;unknown;no;yes;cellular;may;mon;14;1;999;0;failure;1.4;93.67581306642512;-43.495276372084156;1.7305323095569334;5191;no
44;blue-collar;married;high.school;unknown;no;unknown;telephone;mar;mon;5;3;999;0;nonexistent;-1.7;93.3617629179415;-46.48313670273481;4.561204086969115;5195;no
60;admin.;married;basic.4y;no;no;no;telephone;nov;thu;214;7;999;0;nonexistent;-0.1;93.9505942531697;-44.185906056847784;3.988812562466231;5195;no
36;blue-collar;married;professional.course;no;yes;no;telephone;may;fri;103;3;999;0;nonexistent;-0.1;93.99671990470688;-44.42159465459454;3.816292346999368;4963;yes
40;entrepreneur;divorced;basic.4y;no;yes;no;cellular;may;mon;144;4;999;0;failure;-1.8;92.971334138501;-38.35226756108786;0.9902305401127881;5076;yes
50;technician;single;illiterate;no;no;no;cellular;aug;mon;146;3;16;1;success;-1.8;93.3960087339755;-42.324797572335086;5.079894899780267;4963;yes
19;self-employed;married;basic.9y;no;yes;no;cellular;may;mon;58;3;999;0;nonexistent;-0.1;93.76971258211503;-32.77735969490863;0.6;5195;no
42;entrepreneur;divorced;high.school;no;yes;no;cellular;may;wed;116;3;999;0;nonexistent;1.1;93.91439971874829;-41.40350126079319;3.959122844448172;5228;no
65;admin.;married;university.degree;no;yes;no;cellular;may;mon;1345;3;999;0;nonexistent;-1.8;94.22763735748234;-45.4462143074993;3.479704077548846;4963;yes
30;blue-collar;married;basic.9y;no;no;no;telephone;jul;tue;88;3;26;1;failure;-1.8;93.81345950289618;-35.07247330265282;4.343926821136114;5195;no
54;technician;married;professional.course;unknown;no;no;cellular;may;wed;725;2;8;1;nonexistent;-1.8;93.90838753704156;-42.41844643657831;3.8018425549624246;5017;yes
38;blue-collar;married;high.school;no;no;no;cellular;may;wed;47;2;999;0;success;1.4;93.92911193182057;-36.01812616486103;2.012122753885713;5008;yes
68;technician;married;university.degree;no;no;no;cellular;nov;mon;166;1;999;0;nonexistent;1.4;94.38268965849589;-38.10454954686158;3.1891520443176926;5017;no
32;technician;divorced;basic.4y;no;yes;yes;cellular;may;thu;131;2;999;0;nonexistent;-0.1;92.32293307753744;-46.12779822611481;4.373655664518425;5195;no
32;admin.;married;basic.4y;no;yes;no;cellular;apr;fri;99;5;14;1;nonexistent;-0.1;94.47058834333586;-42.240596311450574;4.3896025615909995;5176;no
30;blue-collar;married;high.school;no;yes;no;telephone;jun;thu;398;6;999;0;success;-1.7;93.57962665707144;-42.34188728862092;2.3823285613610485;5099;no
41;blue-collar;married;basic.9y;no;yes;no;cellular;jul;thu;56;5;999;0;nonexistent;-0.1;92.16686099544296;-44.52139877095889;4.079406745093915;5076;no
36;self-employed;married;professional.course;no;yes;no;cellular;jun;fri;6;4;999;0;nonexistent;-1.8;93.61633055376117;-43.679249705705324;3.933150018236931;5017;no
34;services;married;university.degree;no;no;no;telephone;jul;wed;1394;2;999;0;nonexistent;-0.1;93.24740829207896;-41.5827744353781;2.95459130710622;5099;no
43;admin.;single;basic.4y;no;no;no;telephone;nov;wed;58;1;999;0;failure;-1.7;93.70132984737221;-43.044175290447996;2.3644969671633342;5017;yes
46;technician;married;professional.course;no;yes;yes;telephone;may;thu;432;2;999;0;nonexistent;-1.8;94.5612747225765;-39.274796904509095;4.914258493245567;5176;no
19;blue-collar;married;high.school;no;yes;no;telephone;jul;fri;188;2;999;0;nonexistent;1.4;92.83624621955443;-49.89338839601464;4.222990753125441;5176;no
49;self-employed;married;basic.6y;unknown;yes;no;telephone;aug;wed;15;2;999;0;failure;-1.8;93.82295034677303;-39.98449534393422;3.1366151563757025;5228;no
27;admin.;married;professional.course;no;yes;no;cellular;apr;mon;26;2;999;0;nonexistent;1.4;93.67471665017129;-42.19553138983834;3.2283783751294868;5195;no
36;unknown;married;high.school;no;no;no;telephone;jun;tue;189;1;5;1;success;-1.7;93.3531487035532;-37.526365587657615;3.7623152569885683;5008;yes
36;admin.;married;basic.4y;no;no;no;cellular;jun;tue;179;1;4;1;nonexistent;-1.7;92.91946332790214;-44.00897083797293;4.972180567093331;5099;no
43;services;married;basic.4y;yes;yes;no;cellular;may;fri;239;3;999;0;nonexistent;1.1;93.63395832457041;-39.36942362673183;1.499951003497957;5099;no
32;blue-collar;married;basic.9y;no;yes;no;telephone;jul;wed;353;1;999;0;failure;1.1;92.74322941331424;-43.84061831476084;3.00531424889458;5195;no
47;technician;married;basic.4y;no;yes;yes;telephone;jun;thu;508;3;999;0;nonexistent;-1.8;93.17694655651624;-35.24073963709265;1.7890256849603159;5176;no
31;blue-collar;married;professional.course;unknown;yes;no;cellular;mar;mon;40;1;999;0;nonexistent;1.1;93.13313160389629;-34.1133017923277;3.5286827366633142;5228;no
50;blue-collar;married;university.degree;no;yes;no;cellular;jul;thu;66;2;999;0;nonexistent;-0.1;93.58684253991757;-40.43421494624125;3.782230218790284;5099;no
38;admin.;married;basic.4y;no;yes;no;telephone;oct;thu;30;5;12;2;nonexistent;1.1;92.99404049612079;-43.56161771139093;1.6977976531034435;5228;no
41;admin.;single;professional.course;no;no;no;cellular;aug;tue;79;2;999;0;nonexistent;1.1;93.34500285140386;-40.460359557512604;4.812403267024665;5176;no
50;technician;married;high.school;no;no;no;cellular;jun;fri;443;3;999;0;nonexistent;-0.1;93.62449955455548;-43.84991391052394;5.074479906260339;5195;no
38;entrepreneur;married;university.degree;no;yes;no;telephone;may;tue;169;1;999;0;nonexistent;1.4;94.83355954688813;-44.25312565064389;4.181493184732631;5191;no
61;technician;married;university.degree;no;yes;no;cellular;may;fri;241;1;999;0;nonexistent;1.1;92.65430245354055;-36.331566005409876;4.9064196462929495;5195;no
38;blue-collar;divorced;basic.6y;no;yes;no;cellular;oct;tue;121;5;22;1;nonexistent;1.1;93.89152030492617;-37.22516993642077;3.7310909889895543;5076;yes
42;admin.;married;basic.9y;no;yes;no;telephone;may;thu;5;1;7;1;nonexistent;1.4;93.90848799449408;-48.09757699805846;3.993947252315765;5195;no
56;technician;married;university.degree;no;no;no;cellular;nov;fri;11;4;999;0;nonexistent;1.4;93.58068668316453;-38.40534253652923;3.9389654204761677;5176;no
45;management;single;university.degree;no;no;no;telephone;may;thu;192;4;15;1;nonexistent;-1.7;93.0245933724107;-33.052311948216456;4.219092014579595;5176;no
48;admin.;married;university.degree;no;yes;no;cellular;aug;fri;228;2;999;0;nonexistent;-1.7;94.15079699139542;-45.14585851153376;3.1708071309503376;5099;no
36;management;single;professional.course;no;no;no;cellular;aug;tue;43;1;999;0;nonexistent;1.4;93.50533252143317;-44.50605041385573;3.2646261557985294;5195;no
19;technician;married;university.degree;no;no;no;cellular;may;tue;230;2;999;0;nonexistent;-1.8;93.68217646102008;-38.14199941586162;5.1;5176;no
34;management;married;high.school;no;no;no;cellular;may;tue;305;4;999;0;nonexistent;-1.8;93.04185227462186;-28.673811785167576;3.325977470550853;5176;yes
39;admin.;married;basic.4y;no;no;no;cellular;aug;fri;95;2;999;0;nonexistent;-0.1;93.56260405068134;-39.902403633456956;3.1365429744679743;5017;no
32;admin.;married;professional.course;unknown;no;no;telephone;apr;wed;246;3;999;0;nonexistent;-1.8;93.97257581566438;-40.86570799298878;3.201049337870218;5176;no
40;blue-collar;married;high.school;no;no;no;cellular;may;mon;93;2;999;0;nonexistent;1.4;93.76273845675773;-33.429481823664936;2.2384118553864143;5228;no
25;technician;single;basic.4y;no;no;no;cellular;aug;fri;85;5;999;0;nonexistent;1.1;93.3290765286192;-39.25862409727054;4.571881584696302;5191;no
40;unknown;single;high.school;unknown;yes;no;cellular;dec;fri;259;2;12;1;nonexistent;-1.8;93.91204800518514;-38.04526081672804;3.983787692526894;5228;no
32;unknown;single;university.degree;no;no;no;telephone;jul;wed;385;5;999;0;nonexistent;-1.8;93.70836842178846;-37.50361707975466;4.254656330406509;5176;no
23;blue-collar;married;professional.course;unknown;no;no;telephone;may;tue;76;3;999;0;nonexistent;-1.8;93.13519931828222;-33.582724669446534;4.382111519397454;5195;no
41;admin.;married;high.school;no;yes;no;cellular;apr;thu;95;3;999;0;nonexistent;-1.7;92.79176953030596;-41.63150878053503;1.0118762886379613;5228;no
40;services;married;basic.6y;unknown;no;yes;telephone;apr;mon;760;1;999;0;failure;1.1;94.21896752574361;-35.98634605431709;1.2746955872218024;5099;no
36;admin.;married;university.degree;unknown;no;no;telephone;may;wed;41;3;999;0;nonexistent;1.1;93.79108342225099;-47.74588067656126;2.833769280681404;5191;no
30;blue-collar;married;high.school;no;yes;no;telephone;jul;thu;504;1;999;0;nonexistent;-1.8;94.58431458083282;-45.1539373128503;3.256009623302199;5008;no
29;technician;married;university.degree;no;no;no;telephone;sep;thu;448;1;5;1;nonexistent;-1.7;94.44127951239346;-33.24655592008991;3.882452314383049;5008;no
54;unemployed;single;university.degree;no;yes;yes;telephone;jul;fri;90;2;13;1;nonexistent;-1.7;93.40251513581131;-49.179701407905;4.482473261864277;5191;no
46;admin.;single;university.degree;no;yes;no;telephone;aug;mon;35;2;999;0;nonexistent;-1.7;93.64985214927688;-42.17329969811392;1.220073735620631;5228;no
34;services;divorced;university.degree;no;yes;no;cellular;may;mon;60;4;17;2;nonexistent;-0.1;93.46817196163467;-40.44139413832857;5.1;5099;no
